Repository,Pull state,Pull number,sha,Filename,File status,Additions,Deletions,Users,DateCreated,DateUpdated,dateClosed,dateMerged
neovim/neovim,closed,6252,340b7d442b60c305b1381a941a520df93265473c,src/nvim/ex_docmd.c,modified,17,11,raichoo,2017-03-10 22:26:43,2017-03-10 22:26:43,2017-03-15 12:47:14,2017-03-15 12:47:14
neovim/neovim,closed,6252,040df707debec65d84296bf683d631c60ab1d726,src/nvim/fileio.c,modified,8,10,raichoo,2017-03-10 22:26:43,2017-03-10 22:26:43,2017-03-15 12:47:14,2017-03-15 12:47:14
neovim/neovim,closed,6252,6d1fab138c69008965f121bac209ecc93d6dcd7a,src/nvim/getchar.c,modified,10,22,raichoo,2017-03-10 22:26:43,2017-03-10 22:26:43,2017-03-15 12:47:14,2017-03-15 12:47:14
neovim/neovim,closed,6252,f8c7c9d330009d1dbb8473a91d5024738362f934,src/nvim/globals.h,modified,0,1,raichoo,2017-03-10 22:26:43,2017-03-10 22:26:43,2017-03-15 12:47:14,2017-03-15 12:47:14
neovim/neovim,closed,6252,650bf761564a7e4f55db227fc6cca9b3d85d90d2,src/nvim/macros.h,modified,1,1,raichoo,2017-03-10 22:26:43,2017-03-10 22:26:43,2017-03-15 12:47:14,2017-03-15 12:47:14
neovim/neovim,closed,6252,0bb5a8468dfcba075f83a5f1d1879911d5e5e0db,src/nvim/misc1.c,modified,2,2,raichoo,2017-03-10 22:26:43,2017-03-10 22:26:43,2017-03-15 12:47:14,2017-03-15 12:47:14
neovim/neovim,closed,6252,4c1b8a84111f6b37084d64ce6ee21d6b71c9e82a,src/nvim/move.c,modified,2,1,raichoo,2017-03-10 22:26:43,2017-03-10 22:26:43,2017-03-15 12:47:14,2017-03-15 12:47:14
neovim/neovim,closed,6252,ee3c3f9f1182b11547abb845f8146de84689c867,src/nvim/normal.c,modified,3,1,raichoo,2017-03-10 22:26:43,2017-03-10 22:26:43,2017-03-15 12:47:14,2017-03-15 12:47:14
neovim/neovim,closed,6252,9a39581ec5a9526c31d35098b531660a0c2bb64f,src/nvim/option.c,modified,7,5,raichoo,2017-03-10 22:26:43,2017-03-10 22:26:43,2017-03-15 12:47:14,2017-03-15 12:47:14
neovim/neovim,closed,6252,ea00afbd8664e4ba58c24d527a7042c0c243f70c,src/nvim/popupmnu.c,modified,4,3,raichoo,2017-03-10 22:26:43,2017-03-10 22:26:43,2017-03-15 12:47:14,2017-03-15 12:47:14
neovim/neovim,closed,6252,12f982106a29d6b6bd4b78b3e7d9ddd7e6bd1c86,src/nvim/spell.c,modified,262,6155,raichoo,2017-03-10 22:26:43,2017-03-10 22:26:43,2017-03-15 12:47:14,2017-03-15 12:47:14
neovim/neovim,closed,6252,e950644a6d624593ed53d64bcba6663124a14785,src/nvim/spell.h,modified,2,0,raichoo,2017-03-10 22:26:43,2017-03-10 22:26:43,2017-03-15 12:47:14,2017-03-15 12:47:14
neovim/neovim,closed,6252,c54a7f539033a6140a08e444d70b8f8e1bee1be9,src/nvim/spell_defs.h,added,287,0,raichoo,2017-03-10 22:26:43,2017-03-10 22:26:43,2017-03-15 12:47:14,2017-03-15 12:47:14
neovim/neovim,closed,6252,c108ae4a2c8db529a03028185abcb4a4fce52e1f,src/nvim/spellfile.c,added,5659,0,raichoo,2017-03-10 22:26:43,2017-03-10 22:26:43,2017-03-15 12:47:14,2017-03-15 12:47:14
