Repository,User,Pull number,Test,Situation
saltstack/salt,bricewge,39317,TRUE,Merged
saltstack/salt,calve,37774,TRUE,Merged
saltstack/salt,ccoughle,47408,TRUE,Merged
saltstack/salt,chiaradiamarcelo,47991,TRUE,Merged
saltstack/salt,ciiqr,45715,TRUE,Merged
saltstack/salt,crasu,20140,TRUE,Merged
saltstack/salt,cristinapauna,47557,TRUE,Merged
saltstack/salt,dafenko,46542,TRUE,Merged
saltstack/salt,daks,47892,TRUE,Merged
saltstack/salt,danielmotaleite,39000,TRUE,Merged
saltstack/salt,dawidmalina,49837,TRUE,Merged
saltstack/salt,ddoh94,45554,TRUE,Merged
saltstack/salt,debugloop,18638,TRUE,Merged
saltstack/salt,derphilipp,26931,TRUE,Merged
saltstack/salt,dgengtek,48691,TRUE,Merged
saltstack/salt,dhaines,37735,TRUE,Merged
saltstack/salt,dhs-rec,47716,TRUE,Merged
saltstack/salt,discogestalt,48432,TRUE,Merged
saltstack/salt,dkiser,27887,TRUE,Merged
saltstack/salt,dmitrievav,36710,TRUE,Merged
saltstack/salt,doublej472,49662,TRUE,Merged
saltstack/salt,douglasjreynolds,47552,TRUE,Merged
saltstack/salt,dverbeek84,45522,TRUE,Merged
saltstack/salt,eirinikos,47959,TRUE,Merged
saltstack/salt,ejparker12,47493,TRUE,Merged
saltstack/salt,eligundry,45308,TRUE,Merged
saltstack/salt,elmarshar,19667,TRUE,Merged
saltstack/salt,Enquier,38602,TRUE,Merged
saltstack/salt,erocsid,37329,TRUE,Merged
saltstack/salt,ethanculler,50182,TRUE,Merged
saltstack/salt,Expyron,44866,TRUE,Merged
saltstack/salt,ezekiel,47750,TRUE,Merged
saltstack/salt,Firm,36799,TRUE,Merged
saltstack/salt,fpicot,47172,TRUE,Merged
saltstack/salt,frankiexyz,47510,TRUE,Merged
saltstack/salt,fredprod,46684,TRUE,Merged
saltstack/salt,fzipi,48727,TRUE,Merged
saltstack/salt,guoxiaod,49046,TRUE,Merged
saltstack/salt,hgfischer,45377,TRUE,Merged
saltstack/salt,hobakill,20048,TRUE,Merged
saltstack/salt,ickleio,29811,TRUE,Merged
saltstack/salt,isntall,36457,TRUE,Merged
saltstack/salt,Jac2NL,44903,TRUE,Merged
saltstack/salt,jalandis,47384,TRUE,Merged
saltstack/salt,jandd,36326,TRUE,Merged
saltstack/salt,jcftang,29264,TRUE,Merged
saltstack/salt,jdwilly2001,29312,TRUE,Merged
saltstack/salt,jf,35627,TRUE,Merged
saltstack/salt,jimmystewpot,16769,TRUE,Merged
saltstack/salt,jleimbach,29830,TRUE,Merged
saltstack/salt,Jlin317,35557,TRUE,Merged
saltstack/salt,Jonher937,19175,TRUE,Merged
